Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Subiu?
"2,02E+30",1875.0,"1,80E+30",1995000004768370.0,"2,10E+30",2.25,"2,34E+30",2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,Não
1875.0,"1,80E+30",1995000004768370.0,"2,10E+30",2.25,"2,34E+30",2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,Não
"1,80E+30",1995000004768370.0,"2,10E+30",2.25,"2,34E+30",2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,Sim
1995000004768370.0,"2,10E+30",2.25,"2,34E+30",2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30",Sim
"2,10E+30",2.25,"2,34E+30",2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",Não
2.25,"2,34E+30",2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,Sim
"2,34E+30",2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30",Não
2380000114440910.0,2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",Não
2470000028610220.0,"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,Não
"2,42E+30","2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,Não
"2,47E+30",2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,Sim
2490000009536740.0,"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,Não
"2,35E+30",2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,Sim
2375.0,"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",Não
"2,39E+30",2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,Sim
2525000095367430.0,2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,"2,10E+30",Não
2799999952316280.0,"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,"2,10E+30",2055000066757200.0,Sim
"2,98E+30",3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,"2,10E+30",2055000066757200.0,"1,96E+30",Não
3.0,2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,"2,10E+30",2055000066757200.0,"1,96E+30",1899999976158140.0,Sim
2914999961853020.0,2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,"2,10E+30",2055000066757200.0,"1,96E+30",1899999976158140.0,1950000047683710.0,Não
2.75,2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,"2,10E+30",2055000066757200.0,"1,96E+30",1899999976158140.0,1950000047683710.0,1940000057220450.0,Não
2.75,"2,79E+30","2,85E+30",2664999961853020.0,"2,59E+30","2,52E+30",2494999885559080.0,2315000057220450.0,2375.0,2505000114440910.0,2299999952316280.0,"2,36E+30",2190000057220450.0,"2,10E+30",2055000066757200.0,"1,96E+30",1899999976158140.0,1950000047683710.0,1940000057220450.0,1924999952316280.0,Sim
2450000047683710.0,2400000095367430.0,2240000009536740.0,"2,17E+30",2109999895095820.0,2119999885559080.0,"2,09E+30",2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30",Sim
2400000095367430.0,2240000009536740.0,"2,17E+30",2109999895095820.0,2119999885559080.0,"2,09E+30",2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30",Não
2240000009536740.0,"2,17E+30",2109999895095820.0,2119999885559080.0,"2,09E+30",2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30",Não
"2,17E+30",2109999895095820.0,2119999885559080.0,"2,09E+30",2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30",Sim
2109999895095820.0,2119999885559080.0,"2,09E+30",2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30",Sim
2119999885559080.0,"2,09E+30",2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30","1,72E+30",Não
"2,09E+30",2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30","1,72E+30","1,67E+30",Sim
2039999961853020.0,"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30","1,72E+30","1,67E+30","1,71E+30",Não
"1,89E+30",1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30","1,72E+30","1,67E+30","1,71E+30","1,71E+30",Não
1950000047683710.0,"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30","1,72E+30","1,67E+30","1,71E+30","1,71E+30",1590000033378600.0,Não
"1,80E+30","1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30","1,72E+30","1,67E+30","1,71E+30","1,71E+30",1590000033378600.0,1559999942779540.0,Sim
"1,80E+30","1,76E+30","1,70E+30",1.75,1.75,"1,72E+30","1,71E+30","1,73E+30","1,86E+30","1,89E+30","1,73E+30","1,67E+30","1,71E+30","1,72E+30","1,67E+30","1,71E+30","1,71E+30",1590000033378600.0,1559999942779540.0,"1,62E+30",Sim
